,rewards
499,-106.8910779719279
500,-106.96865072471344
501,-50964.89455877287
502,-1819.220408990101
503,-420.4482715495703
504,-975.9706522266582
505,-106.99452333687512
506,-1820.383058272579
507,-1819.7871845918305
508,-418.5415294904381
509,-416.1568599184646
510,-41405.332094098594
511,-1820.099320547368
512,-976.1484142682664
513,-420.028767946216
514,-976.7162843645012
515,-19500.9483964722
516,-106.97648023800951
517,-45265.55085261555
518,-43345.12333616203
519,-417.8945640789056
520,-413.257254461877
521,-106.95395723704766
522,-106.98948206069336
523,-1819.602548030172
524,-106.98855375195362
525,-359.2186123367002
526,-366.00531077515313
527,-107.03246408468668
528,-46941.48299867277
529,-106.746942783513
530,-1818.3851307278755
531,-980.6870048367136
532,-40769.00172430519
533,-980.8268707021176
534,-41024.23559053177
535,-416.3499741378192
536,-43859.46230429368
537,-41653.56908394175
538,-979.4319990805654
539,-1818.4997776534349
540,-1819.6994388729256
541,-416.8687789756662
542,-52421.07381043843
543,-1818.4470522680144
544,-415.6033204518349
545,-422.4484873297125
546,-978.7837088690534
547,-417.71134057808814
548,-414.318538771316
549,-46996.48206643008
550,-58001.28376890436
551,-978.4141883878268
552,-17987.029330266025
553,-372.7010279311523
554,-44017.20011938704
555,-975.6615697144132
556,-107.01659604589835
557,-49068.49472895968
558,-106.80095924178472
559,-1818.7772364193315
560,-106.97985508443064
561,-1818.703705846604
562,-43097.59872816333
563,-1819.770294845595
564,-415.8565932324508
565,-26750.300818324467
566,-975.911463165029
567,-107.02475513228556
568,-1818.4295595507267
569,-43943.4219406888
570,-107.0235057773582
571,-106.88099947704288
572,-49391.94515724945
573,-977.1470614770116
574,-107.02116143264526
575,-1819.3619829537424
576,-107.03952624236167
577,-45340.089181133386
578,-46145.49697226023
579,-1819.738705711728
580,-54527.60141518639
581,-1818.6599233845463
582,-416.6551712927229
583,-420.5444994199971
584,-20170.57836694547
585,-28152.935998197005
586,-107.02683787075128
587,-419.73129000831614
588,-975.5284576708394
589,-19066.469498604736
590,-981.8609669359791
591,-976.3298282417744
592,-417.3054903036758
593,-976.0248855207672
594,-50538.09586053912
595,-48086.01503517502
596,-40549.14034866402
597,-44801.96413332267
598,-106.99557149696656
599,-1818.435120313729
600,-977.239603445586
601,-975.4047023558488
602,-982.3599310288348
603,-417.6927255262793
604,-976.9477099923832
605,-43071.179007603096
606,-46422.15823753897
607,-106.86656563401284
608,-106.78863749023124
609,-979.5347539602636
610,-50459.91716243632
611,-44397.15297520768
612,-1819.4508127612544
613,-106.99164283805474
614,-1819.4439924604749
615,-107.03286352171246
616,-106.958066946857
617,-106.97643371873528
618,-107.0126430778964
619,-39995.91933529744
620,-106.9430750334104
621,-417.4664016290346
622,-107.02515639726106
623,-976.228318545479
624,-107.03932969214613
625,-107.01016329631544
626,-357.3170914042121
627,-107.0065036109184
628,-106.97240566527287
629,-975.746492605934
630,-1820.7307402713595
631,-1818.482752890263
632,-50993.90089631863
633,-976.4004908152144
634,-45668.69328256064
635,-106.99963153170478
636,-978.0366974873754
637,-40680.049471492726
638,-14203.728875783196
639,-41257.37333387466
640,-107.00171136125898
641,-414.1463080036918
642,-360.07108851365854
643,-1818.5565790615865
644,-365.4904802241971
645,-361.3665421793178
646,-106.94754817285126
647,-359.2346265600161
648,-416.989683476816
649,-40081.58068521288
650,-1818.4803640155048
651,-106.92616894616438
652,-414.04709478512615
653,-1820.2675973411
654,-33042.92491658696
655,-977.0981297880102
656,-976.3473743103392
657,-45898.09783990847
658,-21780.785613645512
659,-976.7393332594332
660,-422.388992679032
661,-107.03456056807244
662,-107.02943872083664
663,-418.0542258384618
664,-1818.9029531958572
665,-417.4226711006542
666,-1819.4808432475004
667,-976.59077545127
668,-418.170719732199
669,-413.0498991641528
670,-41822.77692752094
671,-22869.78521967221
672,-1821.1610974630944
673,-106.95892371928224
674,-106.97118457158712
675,-1818.2822435004248
676,-47872.47766559763
677,-106.99899490188368
678,-22736.881272999184
679,-976.185917498262
680,-106.97671611739224
681,-1820.5156213679936
682,-34955.71302792407
683,-1819.6280307419188
684,-976.3741332573466
685,-1819.6473193187512
686,-976.0639472160208
687,-977.2435123808712
688,-356.10263772582505
689,-1819.1468787334943
690,-30323.059479138195
691,-418.0108883046763
692,-1819.2222287445757
693,-107.0360470824752
694,-33328.699551974336
695,-978.019080141557
696,-1819.5937438551773
697,-106.88453962063076
698,-22368.09431904984
699,-422.606646400788
700,-418.5619628837794
701,-357.0647178248865
702,-976.6334870678252
703,-1820.1971858244776
704,-42120.94318177636
705,-420.3884646317703
706,-975.84858559882
707,-1818.904803929276
708,-27315.883711888928
709,-975.568654649601
710,-417.3425207823948
711,-1819.133823568564
712,-44520.36214381955
713,-358.48651543701953
714,-106.92981101553764
715,-421.0515652563335
716,-360.7937256625941
717,-1820.5243389947373
718,-978.1156121996908
719,-1819.8988745301688
720,-975.93406362717
721,-106.99618163158476
722,-976.5114663735357
723,-980.6112147521472
724,-421.447373310618
725,-40560.85128954036
726,-1819.0812135612136
727,-976.5563556025432
728,-106.99912131636914
729,-420.0673725205568
730,-107.0221504757528
731,-44117.7135654114
732,-976.0892807978836
733,-106.93630736755054
734,-106.91022312052156
735,-976.6141977782348
736,-975.8745650349608
737,-417.7044519686818
738,-44162.85494999339
739,-34321.82651038357
740,-38993.96543573647
741,-422.7496151984468
742,-980.1619156172102
743,-416.84244812827336
744,-106.9432372229003
745,-976.8350253963964
746,-1819.9018812306404
747,-107.0173802145469
748,-419.546854001184
749,-420.4211403070908
750,-422.9835495454513
751,-46876.92461920094
752,-33548.67384736021
753,-979.7597812898084
754,-106.98014555254798
755,-106.9410040867845
756,-41075.47570246393
757,-107.01693866978027
758,-106.91862661593292
759,-32529.557295958955
760,-1820.159577879674
761,-420.28953935485833
762,-977.141757259655
763,-106.99781364240484
764,-1818.7939450233707
765,-1819.6817531389563
766,-420.61065408836174
767,-356.1740647814106
768,-1819.1702927766
769,-421.2251733384573
770,-1818.3044953295448
771,-107.02615237559183
772,-1819.5321840181175
773,-106.82946914441816
774,-1820.9223742480017
775,-46428.21492329692
776,-978.2632589935496
777,-42624.95361030551
778,-977.1374208093298
779,-420.9652647948008
780,-977.2557626180323
781,-19378.447124173406
782,-44498.1156607583
783,-977.8507888844584
784,-978.9373028870172
785,-42110.99491212211
786,-422.2053149837432
787,-421.27872929166256
788,-356.2539776872477
789,-26845.23187920081
790,-48056.611792169904
791,-976.7707466240636
792,-44149.3707145785
793,-106.92095094174286
794,-978.9367346930384
795,-980.2637012727446
796,-412.5295464119228
797,-368.9526961273684
798,-976.8324753010886
799,-43075.679400321394
800,-421.4086763145455
801,-1818.327771506908
802,-1819.182828432505
803,-977.7573119839276
804,-975.5217757260052
805,-1819.367659545072
806,-1820.8276932206747
807,-415.70347271846106
808,-980.2614231207442
809,-106.96162451795394
810,-1819.4593119490803
811,-47569.13823614238
812,-975.7124360254994
813,-107.02344458326849
814,-107.03362170996594
815,-977.8850328353057
816,-977.8743050457664
817,-1820.0204904139969
818,-1820.1094348865863
819,-30356.65069540172
820,-1819.902506115084
821,-977.3154427255153
822,-421.804348925336
823,-107.00047824041502
824,-1818.7742862041268
825,-976.1153374912026
826,-1820.0435647018812
827,-976.3565927937144
828,-975.4515847973934
829,-1819.1463932556728
830,-360.7088023614679
831,-417.1749007287893
832,-978.6137580452807
833,-418.546513463473
834,-422.1826747181629
835,-106.9437545084514
836,-19505.34476003436
837,-1819.4444025326925
838,-1820.4043104244029
839,-106.96743205252773
840,-413.7070369821972
841,-1819.4379678229768
842,-51492.88127057418
843,-45906.139200246114
844,-413.09215122382415
845,-975.6748687823044
846,-412.7043306346687
847,-106.95516249119918
848,-107.0089317688655
849,-419.8386938857618
850,-106.9846203395458
851,-47170.52931359004
852,-422.3274762915608
853,-23287.582822644334
854,-107.00141311971365
855,-975.4429969878996
856,-106.84272973225254
857,-106.9800629617376
858,-1818.543047006918
859,-1819.0395954315447
860,-359.4176173378243
861,-1821.7224227229376
862,-48627.368943931375
863,-977.1472339737476
864,-975.5181340922808
865,-1818.4800906041733
866,-418.5748186357021
867,-106.9155787135639
868,-976.209733067584
869,-1821.359741103839
870,-106.93252060399216
871,-417.5632630985776
872,-1820.7562683089764
873,-423.3472859559483
874,-418.2345348230148
875,-1818.886117201011
876,-45461.06996259675
877,-49453.77490941961
878,-106.91200580129158
879,-14595.817559964811
880,-31513.45172656521
881,-412.5380927229945
882,-416.5773801890497
883,-975.7398483587394
884,-979.8088888821812
885,-1819.0584120596648
886,-36289.99253055159
887,-417.5363725924926
888,-106.92512547505696
889,-47380.55195169208
890,-106.83009266666392
891,-413.0814375864321
892,-419.1006689989828
893,-977.0393311673032
894,-976.4313324721502
895,-1818.2742298906608
896,-418.11641242435496
897,-362.6718611844342
898,-40601.147161500565
899,-1818.4660249639164
900,-1818.584394849221
901,-1819.5876809324257
902,-106.9587677033602
903,-1818.2538669742423
904,-418.9523642009665
905,-107.0094082637877
906,-980.9853544067192
907,-978.3704042369676
908,-414.8627768027226
909,-977.1636801188782
910,-1818.476347019364
911,-35087.365801603526
912,-420.1287740514596
913,-977.883906067174
914,-27315.87146252962
915,-977.3535074700568
916,-40453.60246524853
917,-106.91651978526296
918,-23479.09188856397
919,-977.720098372984
920,-107.02111631387676
921,-414.63870836452463
922,-420.0277820689319
923,-368.4798882878046
924,-106.93694107446248
925,-977.3922963711506
926,-1818.8513491169267
927,-106.67634033218636
928,-415.3436477308017
929,-976.119753514587
930,-106.7951561697312
931,-976.0264100462748
932,-978.24947510453
933,-16594.29262026862
934,-106.8998428742748
935,-1820.4633383768016
936,-978.3852994602848
937,-106.87734631744183
938,-979.6482048629488
939,-358.74009235635833
940,-107.03583019204235
941,-41748.39401732341
942,-982.1042840581882
943,-976.5819619435824
944,-1820.4442101563968
945,-38129.00692475419
946,-366.7919727663558
947,-1819.367091624419
948,-1821.6235166298395
949,-978.9834998783996
950,-106.98009865979604
951,-1822.1388078813727
952,-359.6421375474847
953,-106.96875313917444
954,-422.29453096241866
955,-106.98238173779536
956,-976.6379184312764
957,-106.90239924901604
958,-979.0003731103086
959,-978.2323681374666
960,-1818.3741303205131
961,-42320.1676861099
962,-976.833085280574
963,-107.03640700750488
964,-106.94634923021012
965,-975.9593527815884
966,-38986.424590985866
967,-106.93438170206824
968,-42761.855784628
969,-979.0729138637784
970,-975.6758330664304
971,-419.4327191137479
972,-1819.3794310645949
973,-1823.291074819101
974,-1819.687809683608
975,-979.36537655676
976,-976.7010331183768
977,-417.71761666427926
978,-40104.56249793507
979,-107.01664476393232
980,-1818.3834843098869
981,-1820.2003823629493
982,-50043.07016900166
983,-1820.1805095129284
984,-106.8107400615883
985,-39731.36480849582
986,-419.74528670734696
987,-25590.59967376938
988,-363.11453630878265
989,-1818.8823944061223
990,-355.8333814648452
991,-46478.84456018749
992,-1818.658497912814
993,-40049.46758850393
994,-975.7630344002606
995,-19716.073820970327
996,-976.2782647770588
997,-355.58139511451594
998,-975.7134079566152
999,-1820.591251453088
1000,-977.711950337382
1001,-975.7624199035224
1002,-106.95134965377284
1003,-415.9293308910858
1004,-106.95457680705488
1005,-975.9116481027658
1006,-45557.15476247763
1007,-106.91322547529276
1008,-978.9176295248028
1009,-106.9523750404247
1010,-977.964250175914
1011,-38161.7508602584
1012,-356.9007265250857
1013,-44431.86762106634
1014,-47501.64098225246
1015,-978.4996483597516
1016,-106.98822825344682
1017,-19412.42265005308
1018,-106.96206254366189
1019,-106.9455689639974
1020,-1818.29089575458
1021,-420.3928037062477
1022,-365.5785474875255
1023,-45892.56778226349
1024,-418.67936350075786
1025,-422.2052964692048
1026,-416.75518492778895
1027,-976.3116626028136
1028,-1819.6095272984928
1029,-977.5442079381606
1030,-107.02961482877494
1031,-107.02913495627766
1032,-107.03813403138244
1033,-420.2241056147076
1034,-1819.7492453869104
1035,-975.7577575137803
1036,-976.661794400274
1037,-1820.281102144088
1038,-359.53102128975405
1039,-412.90440152782367
1040,-1821.4982078007847
1041,-106.81298859897932
1042,-977.097557170414
1043,-107.02727227596064
1044,-1818.391276207081
1045,-106.82254186692307
1046,-1819.356511155686
1047,-1818.7884372072813
1048,-416.1203191695462
1049,-975.7366276018356
1050,-107.01654021146334
1051,-107.0283902587173
1052,-420.1485291099176
1053,-44751.45711258699
1054,-1818.441575215448
1055,-107.03064957527388
1056,-1819.6107678853912
1057,-107.03084722314732
1058,-107.03812466352036
1059,-25231.134217129074
1060,-51778.80333701476
1061,-979.1495207545872
1062,-420.7860821284586
1063,-1818.892703183837
1064,-106.91613237842752
1065,-48211.15734551961
1066,-979.2562242962642
1067,-1819.941991291216
1068,-1818.8767699238772
1069,-33828.58561718663
1070,-417.8313936421675
1071,-107.0256207870732
1072,-1821.040871895112
1073,-358.7039281658602
1074,-977.7542306068566
1075,-43595.976207208136
1076,-106.92017551703024
1077,-980.515301877085
1078,-1818.7910018333505
1079,-421.833478857014
1080,-106.6958854687501
1081,-107.00525805629796
1082,-107.01049986065728
1083,-43445.212083997336
1084,-39624.340554431255
1085,-106.97159172649104
1086,-978.3217920035302
1087,-106.90398495513598
1088,-106.96327132579827
1089,-419.9485373905127
1090,-42761.870340449816
1091,-1821.3758167559024
1092,-980.9137096691028
1093,-44365.226405333335
1094,-106.81291163682438
1095,-43019.73673062572
1096,-39542.57631374693
1097,-1819.26978002398
1098,-107.01332311108612
1099,-980.4102560384462
1100,-43208.63625611459
1101,-976.14719893465
1102,-23149.37133473274
1103,-979.496268804234
1104,-42769.27220811023
1105,-416.7717465440453
1106,-976.0978839889436
1107,-419.2819954659631
1108,-1820.4420402703613
1109,-361.3581777546132
1110,-976.8846592166632
1111,-410.92638696234593
1112,-1819.1937139428264
1113,-977.2662347214666
1114,-43108.99788520503
1115,-20340.352676935086
1116,-107.0352244042844
1117,-49300.68508488048
1118,-978.6171487033096
1119,-106.94861051598278
1120,-421.41572045812194
1121,-39936.40428750688
1122,-977.5860925740049
1123,-47378.71466659311
1124,-106.94533450945544
1125,-975.8208779640494
1126,-24421.010202507958
1127,-1818.5547600622676
1128,-1819.873937491482
1129,-1819.7377129109093
1130,-45641.38848601603
1131,-367.1760534388664
1132,-1818.773446852112
1133,-106.97870218096544
1134,-1822.146813340771
1135,-1819.4856025821368
1136,-415.8899246192106
1137,-421.6708783495875
1138,-1818.574064972977
1139,-976.5743775827976
1140,-44565.1317751261
1141,-34553.02328138908
1142,-1818.5869839837108
1143,-106.90933939283124
1144,-418.03046012083377
1145,-106.87185128369842
1146,-44265.814200478046
1147,-975.9228596337738
1148,-421.2253870365308
1149,-976.9550501497276
1150,-106.95296432169144
1151,-416.2553696817242
1152,-976.0911582287196
1153,-363.8600860546021
1154,-361.1873558279768
1155,-976.7142941826888
1156,-46618.54845125058
1157,-976.1909088193612
1158,-1818.9662095367728
1159,-107.0122512169709
1160,-23806.0696457947
1161,-976.0260077663172
1162,-13054.461227144551
1163,-1819.1660961354091
1164,-1822.011253090105
1165,-422.3185370785026
1166,-49168.81226494823
1167,-422.9481398167016
1168,-978.6552093749784
1169,-1821.7584311928092
1170,-107.00738651740144
1171,-975.80527799327
1172,-417.1652771076658
1173,-28985.44989114695
1174,-49098.59520237352
1175,-410.4931010395677
1176,-421.82485166037225
1177,-975.9473911641306
1178,-975.5168734730104
1179,-106.83184620806
1180,-975.9611288967386
1181,-107.01667969649826
1182,-417.09542043039806
1183,-21101.409425701186
1184,-106.91001411347008
1185,-1818.3919375805597
1186,-38540.36994124203
1187,-45127.57353500693
1188,-19232.11844857088
1189,-107.01536829436075
1190,-358.2750204404599
1191,-107.00554115730128
1192,-1821.382904133825
1193,-107.03339867593787
1194,-106.94554985655482
1195,-422.6452183401878
1196,-976.377688655757
1197,-107.03860686008984
1198,-975.811545997808
1199,-1818.7924194450093
1200,-39839.58115595384
1201,-421.6528742647958
1202,-36725.88839355825
1203,-39595.585857032806
1204,-975.8663551197824
1205,-975.8762168963036
1206,-976.8945132595404
1207,-1819.7905799502137
1208,-1819.3749817401128
1209,-107.0155668145609
1210,-975.8515574565962
1211,-976.4935773273216
1212,-976.5501259479278
1213,-977.9572612403584
1214,-25628.91772932233
1215,-418.087380604969
1216,-39065.700218483245
1217,-1821.8103045104483
1218,-106.9413657017242
1219,-43069.31833806418
1220,-48427.4159203505
1221,-359.2419072516182
1222,-1818.346439196817
1223,-1820.023875210104
1224,-1819.6906407001031
1225,-1818.3944305385223
1226,-106.99290927433948
1227,-106.93130070281798
1228,-1818.585672492387
1229,-107.03025270901082
1230,-36934.956384264624
1231,-976.5798269024845
1232,-980.4288308529308
1233,-410.5434222515447
1234,-106.9596434486184
1235,-55374.81232836879
1236,-43238.28290460846
1237,-411.8333797812199
1238,-363.374235474025
1239,-39773.32728104937
1240,-106.77170089548704
1241,-107.04041469317376
